treatment,plant,leaf,inquiline,date,count,
a4,56,2,rot,19990629,,
a4,56,2,Sarraceniopus,19990629,,
a4,56,2,volume ml,19990629,,
a4,56,2,Wyeomyia,19990629,,
a4,56,3,Blaesoxipha,19990629,,
a4,56,3,Habrotrocha,19990629,,
a4,56,3,headcap,19990629,,
a4,56,3,Metriocnemus,19990629,,
a4,56,3,other,19990629,,
a4,56,3,rotvol ml,19990629,,
a4,56,3,Sarraceniopus,19990629,,
a4,56,3,volume ml,19990629,,
a4,56,3,Wyeomyia,19990629,,
a1,57,1,Blaesoxipha,19990629,0,
a1,57,1,Habrotrocha,19990629,0,
a1,57,1,headcap,19990629,0,
a1,57,1,Metriocnemus,19990629,0,
a1,57,1,other,19990629,0,
a1,57,1,rotvol ml,19990629,0.5,
a1,57,1,Sarraceniopus,19990629,0,
a1,57,1,volume ml,19990629,4,
a1,57,1,Wyeomyia,19990629,0,
a2,58,1,Blaesoxipha,19990629,0,
a2,58,1,Habrotrocha,19990629,47,
a2,58,1,headcap,19990629,0,
a2,58,1,Metriocnemus,19990629,0,
a2,58,1,other,19990629,0,
a2,58,1,rotvol ml,19990629,0.5,
a2,58,1,Sarraceniopus,19990629,0,
a2,58,1,volume ml,19990629,3,
a2,58,1,Wyeomyia,19990629,0,
a3,59,1,Blaesoxipha,19990629,,
a3,59,1,Habrotrocha,19990629,,
a3,59,1,headcap,19990629,,
a3,59,1,Metriocnemus,19990629,,
a3,59,1,other,19990629,,
a3,59,1,rotvol ml,19990629,,
a3,59,1,Sarraceniopus,19990629,,
a3,59,1,volume ml,19990629,,
a3,59,1,Wyeomyia,19990629,,
a4,60,1,Blaesoxipha,19990629,1,
a4,60,1,Habrotrocha,19990629,0,
a4,60,1,headcap,19990629,56,
a4,60,1,Metriocnemus,19990629,0,
a4,60,1,other,19990629,0,
a4,60,1,rotvol ml,19990629,0.25,
a4,60,1,Sarraceniopus,19990629,0,
a4,60,1,volume ml,19990629,3,
a4,60,1,Wyeomyia,19990629,0,
a4,60,2,Blaesoxipha,19990629,0,
a4,60,2,Habrotrocha,19990629,1,
a4,60,2,headcap,19990629,3,
a4,60,2,Metriocnemus,19990629,0,
a4,60,2,other,19990629,0,
a4,60,2,rotvol ml,19990629,0.5,
a4,60,2,Sarraceniopus,19990629,0,
a4,60,2,volume ml,19990629,1,
a4,60,2,Wyeomyia,19990629,0,
a4,60,3,Blaesoxipha,19990629,,
a4,60,3,Habrotrocha,19990629,,
a4,60,3,headcap,19990629,,
a4,60,3,Metriocnemus,19990629,,
a4,60,3,other,19990629,,
a4,60,3,rotvol ml,19990629,,
a4,60,3,Sarraceniopus,19990629,,
a4,60,3,volume ml,19990629,,
a4,60,3,Wyeomyia,19990629,,
a4,60,4,Blaesoxipha,19990629,,
a4,60,4,Habrotrocha,19990629,,
a4,60,4,headcap,19990629,,
a4,60,4,Metriocnemus,19990629,,
a4,60,4,other,19990629,,
a4,60,4,rotvol ml,19990629,,
a4,60,4,Sarraceniopus,19990629,,
a4,60,4,volume ml,19990629,,
a4,60,4,Wyeomyia,19990629,,
a4,60,5,Blaesoxipha,19990629,,
a4,60,5,Habrotrocha,19990629,,
a4,60,5,headcap,19990629,,
a4,60,5,Metriocnemus,19990629,,
a4,60,5,other,19990629,,
a4,60,5,rotvol ml,19990629,,
a4,60,5,Sarraceniopus,19990629,,
a4,60,5,volume ml,19990629,,
a4,60,5,Wyeomyia,19990629,,
a1,61,1,Blaesoxipha,19990629,0,
a1,61,1,Habrotrocha,19990629,47,
a1,61,1,headcap,19990629,0,
a1,61,1,Metriocnemus,19990629,1,
a1,61,1,other,19990629,0,
a1,61,1,rotvol ml,19990629,0.5,
a1,61,1,Sarraceniopus,19990629,2,
a1,61,1,volume ml,19990629,5.5,
a1,61,1,Wyeomyia,19990629,2,
a2,62,1,Blaesoxipha,19990629,0,
a2,62,1,Habrotrocha,19990629,4,
a2,62,1,headcap,19990629,0,
a2,62,1,Metriocnemus,19990629,0,
a2,62,1,other,19990629,0,
a2,62,1,rotvol ml,19990629,0.5,
a2,62,1,Sarraceniopus,19990629,0,
a2,62,1,volume ml,19990629,18,
a2,62,1,Wyeomyia,19990629,0,
a3,63,1,Blaesoxipha,19990629,,
a3,63,1,Habrotrocha,19990629,,
a3,63,1,headcap,19990629,,
a3,63,1,Metriocnemus,19990629,,
a3,63,1,other,19990629,,
a3,63,1,rotvol ml,19990629,,
a3,63,1,Sarraceniopus,19990629,,
a3,63,1,volume ml,19990629,,
a3,63,1,Wyeomyia,19990629,,
a4,64,1,Blaesoxipha,19990629,0,
a4,64,1,Habrotrocha,19990629,4,
a4,64,1,headcap,19990629,0,
a4,64,1,Metriocnemus,19990629,0,
a4,64,1,other,19990629,0,
a4,64,1,rotvol ml,19990629,0.5,
a4,64,1,Sarraceniopus,19990629,1,
a4,64,1,volume ml,19990629,4.5,
a4,64,1,Wyeomyia,19990629,0,
a4,64,2,Blaesoxipha,19990629,0,
a4,64,2,Habrotrocha,19990629,9,
a4,64,2,headcap,19990629,0,
a4,64,2,Metriocnemus,19990629,0,
a4,64,2,other,19990629,0,
a4,64,2,rotvol ml,19990629,0.5,
a4,64,2,Sarraceniopus,19990629,0,
a4,64,2,volume ml,19990629,1.5,
a4,64,2,Wyeomyia,19990629,0,
a4,64,3,Blaesoxipha,19990629,,
a4,64,3,Habrotrocha,19990629,,
a4,64,3,headcap,19990629,,
a4,64,3,Metriocnemus,19990629,,
a4,64,3,other,19990629,,
a4,64,3,rot,19990629,,
a4,64,3,Sarraceniopus,19990629,,
a4,64,3,volume ml,19990629,,
a4,64,3,Wyeomyia,19990629,,
a1,65,1,Blaesoxipha,19990629,0,
a1,65,1,Habrotrocha,19990629,0,
a1,65,1,headcap,19990629,0,
a1,65,1,Metriocnemus,19990629,2,
a1,65,1,other,19990629,0,
a1,65,1,rotvol ml,19990629,0.5,
a1,65,1,Sarraceniopus,19990629,1,
a1,65,1,volume ml,19990629,30,
a1,65,1,Wyeomyia,19990629,8,
a2,66,1,Blaesoxipha,19990629,0,
a2,66,1,Habrotrocha,19990629,2,
a2,66,1,headcap,19990629,0,
a2,66,1,Metriocnemus,19990629,1,
a2,66,1,other,19990629,0,
a2,66,1,rotvol ml,19990629,0.5,
a2,66,1,Sarraceniopus,19990629,0,
a2,66,1,volume ml,19990629,4.5,
a2,66,1,Wyeomyia,19990629,0,
a3,67,1,Blaesoxipha,19990629,,
a3,67,1,Habrotrocha,19990629,,
a3,67,1,headcap,19990629,,
a3,67,1,Metriocnemus,19990629,,
a3,67,1,other,19990629,,
a3,67,1,rotvol ml,19990629,,
a3,67,1,Sarraceniopus,19990629,,
a3,67,1,volume ml,19990629,,
a3,67,1,Wyeomyia,19990629,,
a4,68,1,Blaesoxipha,19990629,0,
a4,68,1,Habrotrocha,19990629,35,
a4,68,1,headcap,19990629,2,
a4,68,1,Metriocnemus,19990629,0,
a4,68,1,other,19990629,0,
a4,68,1,rotvol ml,19990629,0.5,
a4,68,1,Sarraceniopus,19990629,1,
a4,68,1,volume ml,19990629,5,
a4,68,1,Wyeomyia,19990629,0,
a4,68,2,Blaesoxipha,19990629,0,
a4,68,2,Habrotrocha,19990629,0,
a4,68,2,headcap,19990629,0,
a4,68,2,Metriocnemus,19990629,0,
a4,68,2,other,19990629,0,
a4,68,2,rotvol ml,19990629,0.5,
a4,68,2,Sarraceniopus,19990629,0,
a4,68,2,volume ml,19990629,5,
a4,68,2,Wyeomyia,19990629,3,
a4,68,3,Blaesoxipha,19990629,,
a4,68,3,Habrotrocha,19990629,,
a4,68,3,headcap,19990629,,
a4,68,3,Metriocnemus,19990629,,
a4,68,3,other,19990629,,
a4,68,3,rotvol ml,19990629,,
a4,68,3,Sarraceniopus,19990629,,
a4,68,3,volume ml,19990629,,
a4,68,3,Wyeomyia,19990629,,
a4,68,4,Blaesoxipha,19990629,,
a4,68,4,Habrotrocha,19990629,,
a4,68,4,headcap,19990629,,
a4,68,4,Metriocnemus,19990629,,
a4,68,4,other,19990629,,
a4,68,4,rotvol ml,19990629,,
a4,68,4,Sarraceniopus,19990629,,
a4,68,4,volume ml,19990629,,
a4,68,4,Wyeomyia,19990629,,
a4,68,5,Blaesoxipha,19990629,,
a4,68,5,Habrotrocha,19990629,,
a4,68,5,headcap,19990629,,
a4,68,5,Metriocnemus,19990629,,
a4,68,5,other,19990629,,
a4,68,5,rotvol ml,19990629,,
a4,68,5,Sarraceniopus,19990629,,
a4,68,5,volume ml,19990629,,
a4,68,5,Wyeomyia,19990629,,
a1,69,1,Blaesoxipha,19990629,0,
a1,69,1,Habrotrocha,19990629,9,
a1,69,1,headcap,19990629,16,
a1,69,1,Metriocnemus,19990629,0,
a1,69,1,other,19990629,0,
a1,69,1,rotvol ml,19990629,0.5,
a1,69,1,Sarraceniopus,19990629,0,
a1,69,1,volume ml,19990629,5,
a1,69,1,Wyeomyia,19990629,0,
a2,70,1,Blaesoxipha,19990629,0,
a2,70,1,Habrotrocha,19990629,11,
a2,70,1,headcap,19990629,0,
a2,70,1,Metriocnemus,19990629,0,
a2,70,1,other,19990629,0,
a2,70,1,rotvol ml,19990629,0.5,
a2,70,1,Sarraceniopus,19990629,0,
a2,70,1,volume ml,19990629,1.5,
a2,70,1,Wyeomyia,19990629,0,
a3,71,1,Blaesoxipha,19990629,,
a3,71,1,Habrotrocha,19990629,,
a3,71,1,headcap,19990629,,
a3,71,1,Metriocnemus,19990629,,
a3,71,1,other,19990629,,
a3,71,1,rotvol ml,19990629,,
a3,71,1,Sarraceniopus,19990629,,
a3,71,1,volume ml,19990629,,
a3,71,1,Wyeomyia,19990629,,
a4,72,1,Blaesoxipha,19990629,1,
a4,72,1,Habrotrocha,19990629,2,
a4,72,1,headcap,19990629,0,
a4,72,1,Metriocnemus,19990629,2,
a4,72,1,other,19990629,0,
a4,72,1,rotvol ml,19990629,0.5,
a4,72,1,Sarraceniopus,19990629,3,
a4,72,1,volume ml,19990629,10,
a4,72,1,Wyeomyia,19990629,2,
a4,72,2,Blaesoxipha,19990629,,
a4,72,2,Habrotrocha,19990629,,
a4,72,2,headcap,19990629,,
a4,72,2,Metriocnemus,19990629,,
a4,72,2,other,19990629,,
a4,72,2,rotvol ml,19990629,,
a4,72,2,Sarraceniopus,19990629,,
a4,72,2,volume ml,19990629,,
a4,72,2,Wyeomyia,19990629,,
a4,72,3,Blaesoxipha,19990629,,
a4,72,3,Habrotrocha,19990629,,
a4,72,3,headcap,19990629,,
a4,72,3,Metriocnemus,19990629,,
a4,72,3,other,19990629,,
a4,72,3,rotvol ml,19990629,,
a4,72,3,Sarraceniopus,19990629,,
a4,72,3,volume ml,19990629,,
a4,72,3,Wyeomyia,19990629,,
a4,72,4,Blaesoxipha,19990629,,
a4,72,4,Habrotrocha,19990629,,
a4,72,4,headcap,19990629,,
a4,72,4,Metriocnemus,19990629,,
a4,72,4,other,19990629,,
a4,72,4,rotvol ml,19990629,,
a4,72,4,Sarraceniopus,19990629,,
a4,72,4,volume ml,19990629,,
a4,72,4,Wyeomyia,19990629,,
a1,73,1,Blaesoxipha,19990629,1,
a1,73,1,Habrotrocha,19990629,37,
a1,73,1,headcap,19990629,2,
a1,73,1,Metriocnemus,19990629,0,
a1,73,1,other,19990629,0,
a1,73,1,rotvol ml,19990629,0.5,
a1,73,1,Sarraceniopus,19990629,3,
a1,73,1,volume ml,19990629,1.5,
a1,73,1,Wyeomyia,19990629,0,
a2,74,1,Blaesoxipha,19990629,0,
a2,74,1,Habrotrocha,19990629,0,
a2,74,1,headcap,19990629,0,
a2,74,1,Metriocnemus,19990629,0,
a2,74,1,other,19990629,0,
a2,74,1,rotvol ml,19990629,0.5,
a2,74,1,Sarraceniopus,19990629,0,
a2,74,1,volume ml,19990629,1.5,
a2,74,1,Wyeomyia,19990629,0,
a3,75,1,Blaesoxipha,19990629,,
a3,75,1,Habrotrocha,19990629,,
a3,75,1,headcap,19990629,,
a3,75,1,Metriocnemus,19990629,,
a3,75,1,other,19990629,,
a3,75,1,rotvol ml,19990629,,
a3,75,1,Sarraceniopus,19990629,,
a3,75,1,volume ml,19990629,,
a3,75,1,Wyeomyia,19990629,,
a4,76,1,Blaesoxipha,19990629,0,
a4,76,1,Habrotrocha,19990629,9,
a4,76,1,headcap,19990629,2,
a4,76,1,Metriocnemus,19990629,0,
a4,76,1,other,19990629,0,
a4,76,1,rotvol ml,19990629,0.5,
a4,76,1,Sarraceniopus,19990629,1,
a4,76,1,volume ml,19990629,5,
a4,76,1,Wyeomyia,19990629,0,
a4,76,2,Blaesoxipha,19990629,0,
a4,76,2,Habrotrocha,19990629,8,
a4,76,2,headcap,19990629,1,
a4,76,2,Metriocnemus,19990629,0,
a4,76,2,other,19990629,0,
a4,76,2,rotvol ml,19990629,0.5,
a4,76,2,Sarraceniopus,19990629,0,
a4,76,2,volume ml,19990629,4,
a4,76,2,Wyeomyia,19990629,0,
a4,76,3,Blaesoxipha,19990629,,
a4,76,3,Habrotrocha,19990629,,
a4,76,3,headcap,19990629,,
a4,76,3,Metriocnemus,19990629,,
a4,76,3,other,19990629,,
a4,76,3,rotvol ml,19990629,,
a4,76,3,Sarraceniopus,19990629,,
a4,76,3,volume ml,19990629,,
a4,76,3,Wyeomyia,19990629,,
a4,76,4,Blaesoxipha,19990629,,
a4,76,4,Habrotrocha,19990629,,
a4,76,4,headcap,19990629,,
a4,76,4,Metriocnemus,19990629,,
a4,76,4,other,19990629,,
a4,76,4,rotvol ml,19990629,,
a4,76,4,Sarraceniopus,19990629,,
a4,76,4,volume ml,19990629,,
a4,76,4,Wyeomyia,19990629,,
a1,77,1,Blaesoxipha,19990629,0,
a1,77,1,Habrotrocha,19990629,5,
a1,77,1,headcap,19990629,3,
a1,77,1,Metriocnemus,19990629,0,
a1,77,1,other,19990629,0,
a1,77,1,rotvol ml,19990629,0.5,
a1,77,1,Sarraceniopus,19990629,0,
a1,77,1,volume ml,19990629,2.5,
a1,77,1,Wyeomyia,19990629,0,
a2,78,1,Blaesoxipha,19990629,0,
a2,78,1,Habrotrocha,19990629,7,
a2,78,1,headcap,19990629,0,
a2,78,1,Metriocnemus,19990629,0,
a2,78,1,other,19990629,0,
a2,78,1,rotvol ml,19990629,0.5,
a2,78,1,Sarraceniopus,19990629,1,
a2,78,1,volume ml,19990629,7.5,
a2,78,1,Wyeomyia,19990629,1,
a3,79,1,Blaesoxipha,19990629,,
a3,79,1,Habrotrocha,19990629,,
a3,79,1,headcap,19990629,,
a3,79,1,Metriocnemus,19990629,,
a3,79,1,other,19990629,,
a3,79,1,rot,19990629,,
a3,79,1,Sarraceniopus,19990629,,
a3,79,1,volume ml,19990629,,
a3,79,1,Wyeomyia,19990629,,
a4,80,1,Blaesoxipha,19990629,0,
a4,80,1,Habrotrocha,19990629,7,
a4,80,1,headcap,19990629,0,
a4,80,1,Metriocnemus,19990629,2,
a4,80,1,other,19990629,0,
a4,80,1,rotvol ml,19990629,0.5,
a4,80,1,Sarraceniopus,19990629,0,
a4,80,1,volume ml,19990629,7.5,
a4,80,1,Wyeomyia,19990629,0,
a4,80,2,Blaesoxipha,19990629,,
a4,80,2,Habrotrocha,19990629,,
a4,80,2,headcap,19990629,,
a4,80,2,Metriocnemus,19990629,,
a4,80,2,other,19990629,,
a4,80,2,rotvol ml,19990629,,
a4,80,2,Sarraceniopus,19990629,,
a4,80,2,volume ml,19990629,,
a4,80,2,Wyeomyia,19990629,,
a4,80,3,Blaesoxipha,19990629,,
a4,80,3,Habrotrocha,19990629,,
a4,80,3,headcap,19990629,,
a4,80,3,Metriocnemus,19990629,,
a4,80,3,other,19990629,,
a4,80,3,rotvol ml,19990629,,
a4,80,3,Sarraceniopus,19990629,,
a4,80,3,volume ml,19990629,,
a4,80,3,Wyeomyia,19990629,,
a1,1,1,Blaesoxipha,19990706,2,
a1,1,1,Habrotrocha,19990706,2,
a1,1,1,headcap,19990706,5,
a1,1,1,Metriocnemus,19990706,1,
a1,1,1,other,19990706,0,
a1,1,1,rotvol ml,19990706,0.5,
a1,1,1,Sarraceniopus,19990706,0,
a1,1,1,volume ml,19990706,3.5,
a1,1,1,Wyeomyia,19990706,0,
a2,2,1,Blaesoxipha,19990706,0,
a2,2,1,Habrotrocha,19990706,22,
a2,2,1,headcap,19990706,3,
a2,2,1,Metriocnemus,19990706,0,
a2,2,1,other,19990706,0,
a2,2,1,rotvol ml,19990706,0.5,
a2,2,1,Sarraceniopus,19990706,1,
a2,2,1,volume ml,19990706,4,
a2,2,1,Wyeomyia,19990706,0,
a3,3,1,Blaesoxipha,19990706,,
a3,3,1,Habrotrocha,19990706,,
a3,3,1,headcap,19990706,,
a3,3,1,Metriocnemus,19990706,,
a3,3,1,other,19990706,,
a3,3,1,rotvol ml,19990706,,
a3,3,1,Sarraceniopus,19990706,,
a3,3,1,volume ml,19990706,,
a3,3,1,Wyeomyia,19990706,,
a4,4,1,Blaesoxipha,19990706,0,
a4,4,1,Habrotrocha,19990706,8,
a4,4,1,headcap,19990706,21,
a4,4,1,Metriocnemus,19990706,1,
a4,4,1,other,19990706,0,
a4,4,1,rotvol ml,19990706,0.5,
a4,4,1,Sarraceniopus,19990706,2,
a4,4,1,volume ml,19990706,5.5,
a1,4,1,volume ml,19990706,,
a4,4,1,Wyeomyia,19990706,0,
a4,4,2,Blaesoxipha,19990706,,
a4,4,2,Habrotrocha,19990706,,
a4,4,2,headcap,19990706,,
a4,4,2,Metriocnemus,19990706,,
a4,4,2,other,19990706,,
a4,4,2,rotvol ml,19990706,,
a4,4,2,Sarraceniopus,19990706,,
a4,4,2,volume ml,19990706,,
a4,4,2,Wyeomyia,19990706,,
a4,4,3,Blaesoxipha,19990706,,
a4,4,3,Habrotrocha,19990706,,
a4,4,3,headcap,19990706,,
a4,4,3,Metriocnemus,19990706,,
a4,4,3,other,19990706,,
a4,4,3,rotvol ml,19990706,,
a4,4,3,Sarraceniopus,19990706,,
a4,4,3,Wyeomyia,19990706,,
a1,5,1,Blaesoxipha,19990706,0,
a1,5,1,Habrotrocha,19990706,22,
a1,5,1,headcap,19990706,10,
a1,5,1,Metriocnemus,19990706,0,
a1,5,1,other,19990706,0,
a1,5,1,rotvol ml,19990706,0.5,
a1,5,1,Sarraceniopus,19990706,3,
a1,5,1,volume ml,19990706,2.5,
a1,5,1,Wyeomyia,19990706,0,
a2,6,1,Blaesoxipha,19990706,1,
a2,6,1,Habrotrocha,19990706,9,
a2,6,1,headcap,19990706,7,
a2,6,1,Metriocnemus,19990706,1,
a2,6,1,other,19990706,0,
a2,6,1,rotvol ml,19990706,0.5,
a2,6,1,Sarraceniopus,19990706,0,
a2,6,1,volume ml,19990706,10,
a2,6,1,Wyeomyia,19990706,0,
a3,7,1,Blaesoxipha,19990706,,
a3,7,1,Habrotrocha,19990706,,
a3,7,1,headcap,19990706,,
a3,7,1,Metriocnemus,19990706,,
a3,7,1,other,19990706,,
a3,7,1,rot,19990706,,
a3,7,1,Sarraceniopus,19990706,,
a3,7,1,volume ml,19990706,,
a3,7,1,Wyeomyia,19990706,,
a4,8,1,Blaesoxipha,19990706,1,
a4,8,1,Habrotrocha,19990706,13,
a4,8,1,headcap,19990706,3,
a4,8,1,Metriocnemus,19990706,0,
a4,8,1,other,19990706,0,
a4,8,1,rotvol ml,19990706,0.5,
a4,8,1,Sarraceniopus,19990706,3,
a4,8,1,volume ml,19990706,6,
a4,8,1,Wyeomyia,19990706,0,
a4,8,2,Blaesoxipha,19990706,0,
a4,8,2,Habrotrocha,19990706,5,
a4,8,2,headcap,19990706,0,
a4,8,2,Metriocnemus,19990706,0,
a4,8,2,other,19990706,0,
a4,8,2,rotvol ml,19990706,0.5,
a4,8,2,Sarraceniopus,19990706,2,
a4,8,2,volume ml,19990706,2.5,
a4,8,2,Wyeomyia,19990706,0,
a4,8,3,Blaesoxipha,19990706,,
a4,8,3,Habrotrocha,19990706,,
a4,8,3,headcap,19990706,,
a4,8,3,Metriocnemus,19990706,,
a4,8,3,other,19990706,,
a4,8,3,rotvol ml,19990706,,
a4,8,3,Sarraceniopus,19990706,,
a4,8,3,volume ml,19990706,,
a4,8,3,Wyeomyia,19990706,,
a4,8,4,Blaesoxipha,19990706,,
a4,8,4,Habrotrocha,19990706,,
a4,8,4,headcap,19990706,,
a4,8,4,Metriocnemus,19990706,,
a4,8,4,other,19990706,,
a4,8,4,rotvol ml,19990706,,
a4,8,4,Sarraceniopus,19990706,,
a4,8,4,volume ml,19990706,,
a4,8,4,Wyeomyia,19990706,,
a1,9,1,Blaesoxipha,19990706,2,
a1,9,1,Habrotrocha,19990706,11,
a1,9,1,headcap,19990706,6,
a1,9,1,Metriocnemus,19990706,0,
a1,9,1,other,19990706,0,
a1,9,1,rotvol ml,19990706,0.5,
a1,9,1,Sarraceniopus,19990706,4,
a1,9,1,volume ml,19990706,5,
a1,9,1,Wyeomyia,19990706,0,
a2,10,1,Blaesoxipha,19990706,0,
a2,10,1,Habrotrocha,19990706,2,
a2,10,1,headcap,19990706,7,
a2,10,1,Metriocnemus,19990706,0,
a2,10,1,other,19990706,0,
a2,10,1,rotvol ml,19990706,0.5,
a2,10,1,Sarraceniopus,19990706,1,
a2,10,1,volume ml,19990706,8.5,
a2,10,1,Wyeomyia,19990706,0,
a3,11,1,Blaesoxipha,19990706,,
a3,11,1,Habrotrocha,19990706,,
a3,11,1,headcap,19990706,,
a3,11,1,Metriocnemus,19990706,,
a3,11,1,other,19990706,,
a3,11,1,rotvol ml,19990706,,
a3,11,1,Sarraceniopus,19990706,,
a3,11,1,volume ml,19990706,,
a3,11,1,Wyeomyia,19990706,,
a4,12,1,Blaesoxipha,19990706,0,
a4,12,1,Habrotrocha,19990706,13,
a4,12,1,headcap,19990706,18,
a4,12,1,Metriocnemus,19990706,0,
a4,12,1,other,19990706,0,
a4,12,1,rotvol ml,19990706,0.5,
a4,12,1,Sarraceniopus,19990706,4,
a4,12,1,volume ml,19990706,7,
a4,12,1,Wyeomyia,19990706,0,
a4,12,2,Blaesoxipha,19990706,1,
a4,12,2,Habrotrocha,19990706,11,
a4,12,2,headcap,19990706,6,
a4,12,2,Metriocnemus,19990706,0,
a4,12,2,other,19990706,0,
a4,12,2,rotvol ml,19990706,0.5,
a4,12,2,Sarraceniopus,19990706,0,
a4,12,2,volume ml,19990706,6.6,
a4,12,2,Wyeomyia,19990706,1,
a4,12,3,Blaesoxipha,19990706,,
a4,12,3,Habrotrocha,19990706,,
a4,12,3,headcap,19990706,,
a4,12,3,Metriocnemus,19990706,,
a4,12,3,other,19990706,,
a4,12,3,rotvol ml,19990706,,
a4,12,3,Sarraceniopus,19990706,,
a4,12,3,volume ml,19990706,,
a4,12,3,Wyeomyia,19990706,,
a1,13,1,Blaesoxipha,19990706,0,
a1,13,1,Habrotrocha,19990706,14,
a1,13,1,headcap,19990706,12,
a1,13,1,Metriocnemus,19990706,0,
a1,13,1,other,19990706,0,
a1,13,1,rotvol ml,19990706,0.5,
a1,13,1,Sarraceniopus,19990706,0,
a1,13,1,volume ml,19990706,5,
a1,13,1,Wyeomyia,19990706,1,
a2,14,1,Blaesoxipha,19990706,0,
a2,14,1,Habrotrocha,19990706,0.1,
a2,14,1,headcap,19990706,2,
a2,14,1,Metriocnemus,19990706,0,
a2,14,1,other,19990706,0,
a2,14,1,rotvol ml,19990706,0.5,
a2,14,1,Sarraceniopus,19990706,2,
a2,14,1,volume ml,19990706,4,
a2,14,1,Wyeomyia,19990706,0,
a3,15,1,Blaesoxipha,19990706,,
a3,15,1,Habrotrocha,19990706,,
a3,15,1,headcap,19990706,,
a3,15,1,Metriocnemus,19990706,,
a3,15,1,other,19990706,,
a3,15,1,rot,19990706,,
a3,15,1,Sarraceniopus,19990706,,
a3,15,1,volume ml,19990706,,
a3,15,1,Wyeomyia,19990706,,
a4,16,1,Blaesoxipha,19990706,,
a4,16,1,Habrotrocha,19990706,,
a4,16,1,headcap,19990706,,
a4,16,1,Metriocnemus,19990706,,
a4,16,1,other,19990706,,
a4,16,1,rotvol ml,19990706,,
a4,16,1,Sarraceniopus,19990706,,
a4,16,1,volume ml,19990706,0,
a4,16,1,Wyeomyia,19990706,,
a4,16,2,Blaesoxipha,19990706,0,
a4,16,2,Habrotrocha,19990706,2,
a4,16,2,headcap,19990706,1,
a4,16,2,Metriocnemus,19990706,0,
a4,16,2,other,19990706,0,
a4,16,2,rotvol ml,19990706,0.25,
a4,16,2,Sarraceniopus,19990706,0,
a4,16,2,volume ml,19990706,1,
a4,16,2,Wyeomyia,19990706,0,
a4,16,3,Blaesoxipha,19990706,,
a4,16,3,Habrotrocha,19990706,,
a4,16,3,headcap,19990706,,
a4,16,3,Metriocnemus,19990706,,
a4,16,3,other,19990706,,
a4,16,3,rotvol ml,19990706,,
a4,16,3,Sarraceniopus,19990706,,
a4,16,3,volume ml,19990706,,
a4,16,3,Wyeomyia,19990706,,
a4,16,4,Blaesoxipha,19990706,,
a4,16,4,Habrotrocha,19990706,,
a4,16,4,headcap,19990706,,
a4,16,4,Metriocnemus,19990706,,
a4,16,4,other,19990706,,
a4,16,4,rotvol ml,19990706,,
a4,16,4,Sarraceniopus,19990706,,
a4,16,4,volume ml,19990706,,
a4,16,4,Wyeomyia,19990706,,
a1,17,1,Blaesoxipha,19990706,0,
a1,17,1,Habrotrocha,19990706,11,
a1,17,1,headcap,19990706,13,
a1,17,1,Metriocnemus,19990706,6,
a1,17,1,other,19990706,0,
a1,17,1,rotvol ml,19990706,0.5,
a1,17,1,Sarraceniopus,19990706,1,
a1,17,1,volume ml,19990706,10,
a1,17,1,Wyeomyia,19990706,0,
a2,18,1,Blaesoxipha,19990706,1,
a2,18,1,Habrotrocha,19990706,2,
a2,18,1,headcap,19990706,0,
a2,18,1,Metriocnemus,19990706,2,
a2,18,1,other,19990706,0,
a2,18,1,rotvol ml,19990706,0.5,
a2,18,1,Sarraceniopus,19990706,3,
a2,18,1,volume ml,19990706,5,
a2,18,1,Wyeomyia,19990706,0,
a3,19,1,Blaesoxipha,19990706,,
a3,19,1,Habrotrocha,19990706,,
a3,19,1,headcap,19990706,,
a3,19,1,Metriocnemus,19990706,,
a3,19,1,other,19990706,,
a3,19,1,rotvol ml,19990706,,
a3,19,1,Sarraceniopus,19990706,,
a3,19,1,volume ml,19990706,,
a3,19,1,Wyeomyia,19990706,,
a4,20,1,Blaesoxipha,19990706,0,
a4,20,1,Habrotrocha,19990706,3,
a4,20,1,headcap,19990706,2,
a4,20,1,Metriocnemus,19990706,1,
a4,20,1,other,19990706,0,
a4,20,1,rotvol ml,19990706,0.1,
a4,20,1,Sarraceniopus,19990706,0,
a4,20,1,volume ml,19990706,2.5,
a4,20,1,Wyeomyia,19990706,0,
a4,20,2,Blaesoxipha,19990706,0,
a4,20,2,Habrotrocha,19990706,2,
a4,20,2,headcap,19990706,1,
a4,20,2,Metriocnemus,19990706,0,
a4,20,2,other,19990706,0,
a4,20,2,rotvol ml,19990706,0.2,
a4,20,2,Sarraceniopus,19990706,0,
a4,20,2,volume ml,19990706,1.5,
a4,20,2,Wyeomyia,19990706,0,
a4,20,3,Blaesoxipha,19990706,,
a4,20,3,Habrotrocha,19990706,,
a4,20,3,headcap,19990706,,
a4,20,3,Metriocnemus,19990706,,
a4,20,3,other,19990706,,
a4,20,3,rotvol ml,19990706,,
a4,20,3,Sarraceniopus,19990706,,
a4,20,3,volume ml,19990706,,
a4,20,3,Wyeomyia,19990706,,
a4,20,4,Blaesoxipha,19990706,,
a4,20,4,Habrotrocha,19990706,,
a4,20,4,headcap,19990706,,
a4,20,4,Metriocnemus,19990706,,
a4,20,4,other,19990706,,
a4,20,4,rotvol ml,19990706,,
a4,20,4,Sarraceniopus,19990706,,
a4,20,4,volume ml,19990706,,
